id;fecha;anio;mes;tipoprop;lugar;geoname_num;lat_lon;sup_tot_m2;sup_cub_m2;piso;cant_amb;des;tit;Pozo;Boleto;Unidades;Departamentos;Entrega;Inversor;Posesion;Cuotas;Anticipo;Estrenar;Emprendimiento;Resumen;Amenities;Cochera;Patio;Categoria;Balcon;Clase
131.596;12/3/15 0:00;2015;dic;dto;Colegiales;3435356;-34.556013,-58.457812;;67;8;2;Lucas Federico Delgado  CUCICBA 6339Contacto: Carolina Martinez  MLS ID # 4206110068Amplio departamento de 3 Ambientes a contrafrente en 8Âº piso. Cuenta con un gran comedor con salida a balcon corrido de 7 metros, amplia cocina con lavadero integrado y v;OPORTUNIDAD! 3 Amb.8vo c/frente opc cochera fija.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
131.664;10/13/15 0:00;2015;oct;dto;San Cristobal;3429153;-34.6234206,-58.3992844;30;30;;1;sj153 1 AMBIENTE DIVISIBLE 40M2  TODO EN 100 CUOTAS Y SIN ANTICIPO;;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
131.740;11/6/15 0:00;2015;nov;dto;Balvanera;6693228;-34.6035648,-58.3783975;25;25;24;1;"DEPARTAMENTO MONOAMBIENTE EN VENTA EN BALBANERA  DEPARTAMENTO MONOABIENTE TIPO STUDIO EN ""HOTEL DE LAS NACIONES"" 25 mts. aproximados, con pisos flotantes y amoblado para 2 personas con opcion a 4. Placard empotrado kitchenette con alacena, heladera bajo m";DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131.903;11/6/15 0:00;2015;nov;dto;Villa Urquiza;3433775;-34.5706384972,-58.4755962824;47;40;3;1;PARQUES DE HOLMBERG. Facilidades de pago y cocheras en venta opcional Emprendimiento  emplazado dentro de una plan de desarrollo y recuperacion urbana rodeado de espacios verdes, plazas de juegos, bicisendas y boulevares con concepto de parque pÃºblico. C;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
131.955;12/29/15 0:00;2015;dic;dto;Boedo;3436003;-34.6299744,-58.4158898;30;30;;1;L12 BOEDO LANZMIENTO DEPA 1 AMMBIENTE EN 96 MESES EN PESOS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132.023;10/14/15 0:00;2015;oct;dto;Villa Crespo;3427458;-34.6037318,-58.4370144;110;100;2;4;Departamento en venta 4 ambientes con dep.  en Villa Crespo PISITO DE CATEGORIA 4 AMB C/DEP AL FRENTE EN ESQUINA TODOS LOS AMB LUZ Y SOL, ESPACIO GUARDA COCHE, A METROS DEL PARQUE CENTENARIO. Se deja constancia que las medidas, superficies y m2 consignado;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
132.042;6/11/14 0:00;2014;jun;dto;Parque Chacabuco;3430116;-34.6333235,-58.4492191;51;47;7;2;VENTA SEMIPISO DE 2 AMBIENTES  Y MEDIO A ESTRENAR EN PARQUE CHACABUCO CURAPALIGÃœE 854  SEMIPISO AL FRENTE CON BALCÃ“N   SUP. PPIA:  51 M2 COCHERA OPCIONAL  1 DORM  1 BAÃ‘O COMPLETO   PISOS DE MADERA DE PRIMERA CALIDAD A/AC SPLIT FRIO  CALOR EN LIVING Y D;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
132.086;10/20/15 0:00;2015;oct;dto;Caballito;3435874;-34.62818,-58.429483;;37;1;1;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Caballito  Apto profesionalLa Palmera es un emprendimiento Premium de 24 pisos. 1, 2, 3 y 4 ambientes de categoria.Frente de 42m x 75m de fondo. 4.000m2 de terreno. Vistas panoramicas a la ciu;Departamento en Venta ubicado en Caballito;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
132.123;10/27/15 0:00;2015;oct;dto;Palermo;3430234;-34.573226,-58.424131;;68;;2;Luis Varela  C.M.C.P.S.I 5527Contacto: Rosana Zamparini  MLS ID # 36110231PALERMO NUEVO Excelente y funcional departamento de 3 ambientes con balcon. Edificio en torre de perimetro libre, de categoria.   Seguridad las 24 hs. Jardines comunes.   Comodas di;Excelente depto 3 amb con balcon / de categoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
132.161;10/28/15 0:00;2015;oct;dto;Belgrano;3436077;-34.572321,-58.433547;78;68;;3;Excelente departamento de tres ambientes de 78 m2 al contrafrente en edificio nuevo con pileta, solarium, parrilla, quincho. Amplio living comedor a balcon corrido. Cocina comedor independiente. Dos dormitorios con placard y sus interiores. Toilette con d;VENTA DEPTO 3 AMBIENTES A ESTRENAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
132.190;1/5/16 0:00;2016;ene;PH;Agronomia;3436487;-34.582283,-58.491788;90;71;;3;LINDO PH Primer piso por escalera. Av. de los Constituyentes y Gabriela Mistral. Proximo a varias lineas de colectivos. En PB dormitorio, living, cocina, baÃ±o, escritorio. En PA gran  dormitorio de 6 x 3, baÃ±o, terraza.Muy buen estadoMUSSI NEGOCIOS INMO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132.328;2/24/16 0:00;2016;feb;dto;Villa Devoto;3427451;-34.608636,-58.5217706;76;74;;3;ESPECTACULAR DEPARTAMENTO DE 76M2 TOTALES RENOVADO. AMPLIO HALL DE ACCESO CON ESPACIO PARA ESCRITORIO. COCINA COMPLETA A NUEVO. GRAN LIVING COMEDOR CON PISOS DE PARQUET AL FRENTE. BAÃ‘O COMPLETO RENOVADO CON PISOS DE PORCELANATO. DOS AMPLIOS DORMITORIOS C;IMPECABLE 3 AMB DE 76M2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132.397;2/17/16 0:00;2016;feb;dto;Chacarita;3435506;-34.5865793119,-58.4446678696;41;41;;2;COMODISIMO DEPARTAMENTO DE DOS AMBIENTES DE 41M2 CUBIERTOS. AMPLIO LIVING COMEDOR SUPER LUMINOSO CON AIRE ACONDICIONADO. BAÃ‘O COMPLETO. DORMITORIO DE 3X3.3 CON PLACARD Y PISO FLOTANTE. COCINA CON DESAYUNADOR Y MUEBLES COMPLETOS A NUEVO. LAVADERO INDEPEND;COMODISIMO DEPARTAMENTO DE DOS AMBIENTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132.444;6/14/14 0:00;2014;jun;dto;Palermo;3430234;-34.5832756,-58.426027;10;98;;;CODIGO: 123770 ubicado en: Paraguay 4700   Publicado por: DEVOTO CITI. El precio es de USD 436400. EXCELANETE 3/C/DEPENDENCIA ABMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORIA PREMUIN BAULERAS OPTATIVAS COCHERAS OPTATIVAS LA;Departamento en Venta en Palermo, Capital Federal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
132.466;2/16/16 0:00;2016;feb;local;Villa Crespo;3427458;-34.601125837,-58.432483051;30;30;;;LOCALLOCAL A ESTRENAR, EN VENTA, PLENO VILLA CRESPO HERMOSO LOCAL EN PB DE UN EDIFICIO COMPLETAMENTE NUEVO. 3 METROS DE VIDRIERA POR 10 DE FONDO BAÃ‘O Y ANTEBAÃ‘O. ENTRADA POR FRENTE Y POR PALIER DEL EDIFICIO. TECHOS DOBLE ALTURA, CON POSIBILIDAD DE ENTRE;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
132.469;8/20/15 0:00;2015;ago;dto;Palermo;3430234;-34.5762386,-58.4199784;40;37;;1;EDIFICIO DE 13 PISOS, 4 DEPARTAMENTOS POR PISOMODERNO HALL DE ENTRADAAMBIENTE 10 X 3BALCON 3 X 1BAÃ‘O COMPLETOCOCINA CON BARRA Y ANAFE ELECTRICOAGUA CALIENTE CENTRALAIRE ACONDICIONADO FRIO CALORAPTO PROFESIONALA ESTRENARLas medidas y superficies expuestas;Venta Monoambiente en Palermo Nuevo.;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0
132.529;9/18/15 0:00;2015;sep;dto;Monserrat;3430570;-34.6157905695,-58.3843658926;52;46;;;CODIGO:  ubicado en: Santiago del Estero   Publicado por: RR INMOBILIARIAARGENTINA. El precio es de USD 97500. Excelente departamento de dos ambientes amplios. Muy luminosos. Puerta de acceso blindada. Cocina completa amplia con salida al balcon y lavader;Excelente dto. 2 Amb.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
132.747;12/15/15 0:00;2015;dic;dto;Belgrano;3436077;-34.5703732,-58.4514682;0;122;;4;Excelente 4 ambientes con dependencia en venta Cochera fijaTres dormitorios, living comedor,cocina totalmente reciclada, dependencia de servicio, dos baÃ±os completos(*)Las medidas consignadas no son exactas. Tienen un fin meramente orientativo, no vincul;Excelente 4 ambientes con dependencia, cochera incluida!;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
132.783;3/25/14 0:00;2014;mar;PH;Saavedra;3429422;-34.5472524,-58.4832469;100;80;;;CODIGO: 117518 ubicado en: Superi 4483   Publicado por: ASEMPRO PROPIEDADES. El precio es de USD 189000. EXCELENTE PH DE 4 AMBIENTES A ESTRENAR.   Entrada Independiente.Planta Baja,Patio, Comedor o escritorio, Living comedor muy comodo.Grandes ventanales;PH en Venta en Saavedra, Capital Federal;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
132.794;7/13/15 0:00;2015;jul;dto;Nunez;3430348;-34.5535976,-58.4596516;31;31;;1;VENTA  DEPARTAMENTO  1 AMBIENTE  NUÃ‘EZArcos 2825Ubicado en Arcos 2825, a media cuadra de Av. Congreso y a tres cuadras de Av. Cabildo.El edificio cuenta con unidades de 1 y 2 ambientes y amenities de primer nivel.Cocheras: NOUnidades: 26Pisos: 10 pisos +;Departamento en NuÃ±ez;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
132.840;5/5/15 0:00;2015;may;dto;San Nicolas;6693229;-34.6037232,-58.3815931;;30;;1;Mono ambiente centrico, en primer piso, luminoso con lindas terminaciones. Todo el ambiente esta resuelto en 30 m2. BaÃ±o  completo. Cocina con alacena y bajo mesada con frente en madera. Se vende con muebles. Cuenta con Split Frio Calor. No posee cochera;Mono ambiente Pinamar. Ambiente. Dormitorio. 30 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
132.863;1/7/16 0:00;2016;ene;dto;Capital Federal;3433955;-34.5843603,-58.453461;;71;;1;Gustavo Guastello   869Contacto: Leonardo Belardinelli  MLS ID # 420241047192DOS AMBIENTES AMPLIO, LUMINOSO Y VENTILADO EDIFICIO ELÃ‰CTRICO, LAUNDRY, TERRAZA Y PARRILLA APTO PROFESIONAL, SE VENDE CON RENTA DISPONIBILIDAD DE BAULERAS EXCELENTE UBICACIÃ“N;DEPARTAMENTO A ESTRENAR!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132.883;7/16/15 0:00;2015;jul;dto;Puerto Madero;3429760;-34.610011,-58.361118;;188;16;3;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Puerto Madero  2 Dormitorios  Con CocheraEl departamento se encuentra en la Torre II, actualmente en construccion, se prevee su entrega para principios de  2016, tiene una excelente distribuci;Departamento en Venta ubicado en Puerto Madero;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
132.962;2/28/16 0:00;2016;feb;dto;Agronomia;3436487;-34.5994381313,-58.4851559433;62;53;;;CODIGO: 3016WP01185 ubicado en: GENERAL JOSE GERVACIO ARTIGAS 2984 6TO A   Publicado por: WAIMAN PROPIEDADES. El precio es de USD 147000. COMODO 3 AMBIENTES CON BALCON, BAÃ‘O, TOILETTE Y COCHERA . Publicado a travÃ©s de Mapaprop;TRES AMBIENTES A ESTRENAR CON BAÃ‘O, TOILETTE Y COCHERA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
132.966;6/10/15 0:00;2015;jun;dto;Villa Santa Rita;6693230;-34.6165677784,-58.4774428246;84;51;9;;Ã‚Â¡Ã‚Â¡Ã‚Â¡ EDIFICIO A ESTRENAR   Se Aceptan Pesos y Cedines Departamento de 2 ambientes al frente con cocina independiente, living comedor amplio, dormitorio y balcon de 4,5 metros, superficie propia 51 m2. + TERRAZA *Cochera descubierta USD 17.000 o Co;Departamento 84mÂ_ con Cochera en NAZCA, Av. 1500, Capital Federal, Villa Santa Rita, por U$S 125.900;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
132.994;11/6/15 0:00;2015;nov;dto;Balvanera;6693228;-34.6136777,-58.406676;48;40;2;;Venta de Departamento 2 AMBIENTES en Balvanera.  Departamento de 2 ambientes al frente con balcon corrido. 48 m2  Amplio living comedor, cocina y baÃ±o completo. Habitacion con placard empotrado.  Posee pisos de parquet, todos sus ambientes muy luminosos;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
133.023;7/13/15 0:00;2015;jul;dto;Villa Pueyrredon;3429703;-34.587092,-58.503467;;32;4;1;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Villa Pueyrredon  Apto profesionalMONOAMBIENTES A ESTRENAREXCELENTES DEPARTAMENTOS DE 35 MTS2 MUY CÃ“MODOS. COCINA INTEGRADA CON MUY BUENOS AMOBLAMIENTOS ( campana extractora de Aire)BALCÃ’NVI;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
133.037;4/12/15 0:00;2015;abr;dto;Recoleta;3429595;-34.5918382619,-58.3940050514;0;68;11;;AtÃƒÂ_pico 2 ambientes en dÃƒÂºplex con balcÃƒÂ_n terrazaDepartamento muy luminoso en dÃƒÂºplex al contrafrente para actualizarPB: Living comedor con salida a balcÃƒÂ_n terraza (3x3 aproximados). Cocina independiente. BaÃƒÂ±o completo.PA: Muy amplio dormi;Departamento con 2 Plantas en AYACUCHO 1500, Capital Federal, Recoleta, por U$S 210.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.049;10/3/15 0:00;2015;oct;dto;Flores;3433918;-34.6256303,-58.4574598;45;40;;;CODIGO: 580boy 200 ubicado en: Boyaca al 200   Publicado por: TORRES PROPIEDADES. El precio es de USD 110000. EXCELENTE DEPARTAMENTO DE 2 AMBIENTES CON BALCON CONTRAFRENTE PISO ALTO SUPER LUMINOSO VISTA ABIERTA EL MISMO CUENTA CON COCINA INTEGRADA LIVING;Excelente depto. 2 amb. en Boyaca al 200- FLORES-Inmejotable ubicacion!!!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
133.094;4/13/15 0:00;2015;abr;dto;San Cristobal;3429153;-34.616568,-58.3838773;;78;;3;"DEPARTAMENTO 3 AMBIENTES LATERAL ""MUY LUMINOSO"" 78 MTS, 2 DORMITORIOS CON PLACARD (3X3.30, 3.50X3.20), LIVING COMEDOR (3.70x7.50), COCINA (2.70X2), BAÃ‘O COMPLETO.";SAN CRISTOBAL. Ambientes. Dormitorios. 78 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.139;8/8/14 0:00;2014;ago;dto;Barracas;3436134;-34.6459398,-58.3697944;97;85;;3;Venta Departamento en BARRACAS tipo Duplex en 2 plantas con cochera todo nuevo antiguedad 6 aÃ±os, super luminoso.  quincho, con parrilla y pequeÃ±a terraza    MKS PROPIEDADES;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
133.161;2/29/16 0:00;2016;feb;dto;Nunez;3430348;-34.540334,-58.473485;;41;3;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, NuÃ±ez  1 DormitoriosTORRE ASTOR NUÃ‘EZ. Muy buen 2 ambientes con balcon. Incluye baulera. Edificio con grupo electrogeno. Posesion: OCTUBRE 2016..  CUCICBA Mat. 1162;Departamento en Venta ubicado en NuÃ±ez;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
133.271;10/17/15 0:00;2015;oct;dto;Caballito;3435874;-34.62818,-58.429483;;36;1;2;Venta  Departamento  Argentina, Buenos Aires, Capital Federal, Caballito  1 Dormitorios  Apto profesionalLa Palmera es un emprendimiento Premium de 24 pisos. 1, 2, 3 y 4 ambientes de categoria.Frente de 42m x 75m de fondo. 4.000m2 de terreno. Vistas panor;Departamento en Venta ubicado en Caballito;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
133.347;5/22/15 0:00;2015;may;casa;Villa General Mitre;3427433;-34.607038,-58.481662;;160;;3;Hernan Perrone   2792Contacto: Arq. Graciela Guglielmo  MLS ID # 151044248Casa sobre lote propio en esquina. Acceso por entrada individual por el pasaje, y por garaje y por local comercial. En PB local comercial y garaje.  2 dormitorios con ventilacion a;Casa con cochera y local en esquina Lote propio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.490;1/21/16 0:00;2016;ene;dto;Boedo;3436003;-34.6299744,-58.4158898;25;25;;1;Dd33.4DEPA FINANCIADO A 8 AÃ‘OS, EN PESOS CON MINIMO ANTICIPO;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
133.496;10/14/15 0:00;2015;oct;dto;Saavedra;3429422;-34.5538467,-58.4920942;81;69;8;3;VENTA Departamento en Saavedra Ubicado en el barrio de Saavedra, lindero a Coghlan y NuÃ±ez. A pocas cuadras del shopping DOT, autopista Gral Paz, Estacion Saavedra FF.CC Mietre. Departamentos de 1, 2, 3 y 4 ambientes. 19 COCHERAS Y BAULERAS OPTATIVAS.  C;DEPARTAMENTO EN VENTA;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
133.677;1/21/16 0:00;2016;ene;dto;Colegiales;3435356;-34.556862,-58.457876;;35;;1;Gustavo Guastello   869Contacto: Leonardo Campoya  MLS ID # 420241059126Departamento de un ambiente y medio con balcon al frente, al 80% de su construccion  ULTIMAS UNIDADES DISPONIBLES  SÃºper Luminosos sobre Av. Monroe, (Excelente Ubicacion), Sector Coc;Departamento Mono-Ambiente de Categoria 4Â°B;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
133.774;5/8/15 0:00;2015;may;dto;Recoleta;3429595;-34.596403,-58.40161;79;74;;3;El inmueble cuenta con pisos de parquet, es luminoso y silencioso. Hall, living/comedor, dos dormitorios, baÃ±o completo, cocina y dependencia de servicio.;Departamento muy  bien ubicado a media cuadra de Av. Pueyrredon y Av Santa Fe.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.821;9/12/15 0:00;2015;sep;local;Capital Federal;3433955;-34.624372988,-58.3974739186;;20;;;Martin Macagno  CUCICBA 6267Contacto: Carlos AgÃ_eros  MLS ID # 42056101020OFICINA en Departamento Tipo PH en la PLANTA BAJA y A LA CALLE Actualmente funciona como oficina comercial pero de ser necesario o de su interÃ¨s puede ser un hermoso departamento;OFICINA DEPTO PH DISTRIBUCION VENTA INTERNET COMER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.854;9/17/15 0:00;2015;sep;dto;Boedo;3436003;-34.6259482,-58.4195408;30;30;;1;sj254 DEPA EN 96 CUOTAS $ 7.911 SIN ANTICIPO;;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
133.872;9/22/15 0:00;2015;sep;local;Barrio Norte;3436109;-34.5978194685,-58.3798713469;429;;;;LOCALAPTO TODO DESTINO. LOCAL EN GALERIA NÂº 4 EN PRIMER SUBSUELO. 429 M2 TOTALES. TODO A NUEVO. 2 BAÃ‘OS. VESTUARIOS COMPARTIMENTADOS. COCINA OFFICE. AIRE ACONDICIONADO CENTRAL POR CONDUCTOS. CIRCUITO CERRADO DE CAMARAS DE SEGURIDAD MONTACARGA. 3 OFICINA;LOCAL EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.888;1/11/14 0:00;2014;ene;dto;Belgrano;3436077;-34.5673627,-58.4381274;137;74;;4;LUIS MARIA CAMPOS ENTRE OLLEROS Y GOROSTIAGA  PB  CONTRAFRENTE  APTO PROFESIONAL  3 DORMITORIOS  BAÃ‘O COMPLETO  BAÃ‘O DE SERVICIO  COCINA CON COMEDOR DIARIO  LAVADERO CUBIERTO  DOBLE ENTRADA  CALEFACCION CENTRAL  AGUA CALIENTE POR CALEFON  JARDIN DE 70M2;4 AMBIENTES - BELGRANO. Ambientes. Dormitorios. 137 m2. 74 m2c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133.932;9/23/15 0:00;2015;sep;dto;Capital Federal;3433955;-34.6177906497,-58.3828981022;;34;;1;Hernan Perrone   2792Contacto: Damian Frega  MLS ID # 15113215NUEVO EMPRENDIMIENTO EN POZO AL COSTO ANTICIPO Y  CUOTAS  EN PESOS SIN INTERÃ‰S ZONA U.A.D.E. , EXCELENTE INVERSIÃ“N  CONSULTE POR COCHERAS , LOCALES COMERCIALES O 2 AMBIENTES;NUEVO EMPRENDIMIENTO EN POZO AL COSTO!!!;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0
133.936;3/25/14 0:00;2014;mar;dto;Floresta;3433910;-34.6251578,-58.4878316;61;48;;;CODIGO:  ubicado en: Mercedes 936   Publicado por: MARCELO FIASCHE NEGOCIOS INMOBILIARIOS. El precio es de USD 100000. Departamento a estrenar proximo a estaciones del Metrobus. 2 ambientes con patio en primer piso. . Publicado a travÃ©s de Mapaprop;Departamento en Venta en Floresta, Capital Federal;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
133.996;8/21/15 0:00;2015;ago;dto;Boca;3436004;-34.633346,-58.36013;70;70;;4;Excelente departamento sobre la Av. Alte Brown donde se ubican numerosas paradas de colectivos que conectan principalmente con la ciudad de Bs. As. y el Sur de la Provincia, a metros de Caminito, de centro comerciales, de la Usina del Arte, muy luminoso.;Departamento 4 Ambientes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134.062;6/2/15 0:00;2015;jun;dto;Almagro;3436397;-34.6214722288,-58.4220937698;71;;4;3;VENTA UNIDADES 1, 2, 3 Y 4 AMBIENTES EN ALMAGRO.  ANTICIPO Y CUOTAS, TODO EN PESOS  Ubicado en Almagro, a tres cuadras de la Av. La Plata y a 5 cuadras de la Av. Boedo. Cercano a Subte linea E y diferentes lineas de colectivos. Emprendimiento cuya fecha d;DEPARTAMENTO EN VENTA;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
134.069;9/2/15 0:00;2015;sep;local;Balvanera;6693228;-34.586514,-58.398943;;20;;;Rebeca Stern   4824Contacto: Gustavo De Simone  MLS ID # 420101159770Local comercial excelentemente ubicado en el corazon de Recoleta, sobre Av. Las Heras, entre Austria y AgÃ_ero. Zona CPU C3 I. Apto Profesional Gastronomico.;LOCAL COMERCIAL - RECOLETA - ZONA CPU C3 I;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134.146;3/25/14 0:00;2014;mar;dto;Villa Crespo;3427458;-34.6045283,-58.4611638;39;36;;;CODIGO: 4791015 ubicado en: MagariÃ±os Cervantes 1400   Publicado por: LUIS TORRES PROPIEDADES. El precio es de ARS 534000. * * * * A REAL INVERSOR * * * * Proyecto de InversiÃ_n * dptos de UNO y DOS AMBIENTES, desde $ 534.300. Ud puede ingresar al proyec;Departamento en Venta en Villa Crespo, Capital Federal;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
134.152;8/1/15 0:00;2015;ago;dto;Belgrano;3436077;-34.5538518675,-58.4622222561;73;42;;1;VENTA MONOAMBIENTE EN BELGRANO  Muy lindo mono ambiente en belgrano, amplio departamento con buen metraje, portero fijo, excelente terraza de 31m2, parrilla propia, lugar para lavaropas y heladera, un baÃ±o completo.  CONTACTO **  TEL: **    LEOPOLDO GALC;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134.170;4/30/15 0:00;2015;abr;dto;Barracas;3436134;-34.631591,-58.370191;0;48;12;;AV. PATRICIOS 242  BARRACASEXCELENTE UBICACIÃƒN A 2 CUADRAS DEL PARQUE LEZAMAEDIFICIO DE SUBSUELO, PLANTA BAJA Y 14 PISOS.PISO 15: PISCINA, SOLARIUM Y SUM8 DEPARTAMENTOS POR PISO AL FRENTE, 2 DE 1 AMBIENTE Y 2 DE 2 AMBIENTES, TODOS CON BALCONES Y VISTACOC;Departamento con Dependencias en PATRICOS, Av. 200, Capital Federal, Barracas, por $ 1.699.000;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
134.225;4/1/15 0:00;2015;abr;dto;San Cristobal;3429153;-34.6550181568,-58.4727025738;38;33;4;1;VENTA 1 AMBIENTE EN SAN CRISTOBAL  Venta departamento de 1 ambiente en San cristobal. Edificio con Amenities: en Subsuelo, parking de bicicletas y Laundry, en piso 13: SUM, solarium, sauna, parrilla y jacuzzi. Edificio Apto Profesional. Bajas expensas. Fo;DEPARTAMENTO EN VENTA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
134.241;6/19/15 0:00;2015;jun;PH;Capital Federal;3433955;-29.5370502,-62.2660294;0;80;;4;Impecable PH 4 ambientes, con patio y terraza, SIN EXPENSAS, 3 aires acondicionados, amplias medidas, muy luminoso y ventilado, muy buena zona. NO ES APTO CREDITOGRUPO MEGA VILLA PUEYRREDONAv. Gral. Mosconi 2403 (Esquina Zamudio)Tel.;PH 4 ambientes con Electricidad en Vilardebo 2600 PB 3, Argentina, Capital Federal, por U$S 205.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
134.259;11/12/15 0:00;2015;nov;dto;Balvanera;6693228;-34.6157179,-58.3916599;200;200;;4;Gran departamento de 200 m2 contrafrente a 30 metros de Av. Entre rios sobre Mexico, dividido en 10 consultorios y gran recepcion con administracion y tres baÃ±os cocina y lavadero todo en muy buen estado.con Facilidades se puede tomar permuta.;Departamento 200mÂ_ 4 ambientes con Internet en Mexico al 1800, Capital Federal, Balvanera, por U$S 148.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134.274;6/10/14 0:00;2014;jun;dto;Caballito;3435874;-34.6156261,-58.4586467;120;110;12;4;En venta DEPARTAMENTOS en SEMIPISO de 4 AMBIENTES en PLAZA IRLANDA, CABALLITO. En edificio de 10 aÃ±os de antigÃ_edad, departamentos A ESTRENAR  FRENTE  BALCÃ“N CORRIDO y aterrazado. 2 entradas, doble circulacion en cocina. CATEGORIA. Gran LivingComedor e;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0
134.326;1/5/16 0:00;2016;ene;dto;Belgrano;3436077;-34.5579318,-58.447348;43;0;;2;VENTA DEPARTAMENTO 2 AMBIENTES EXCELENTE UBICACION* DEPARTAMENTO: Dos Ambientes, Muy bien distribuidos, Living comedor con salida al patio, Luminoso, Pasillo de distribucion con placard, Dormitorio con placard de pared a pared con bauleras, Cocina indepen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
134.421;11/27/14 0:00;2014;nov;dto;Belgrano;3436077;-34.5626889,-58.4423752;30;25;;;CODIGO: 874102 ubicado en: Soldado de la Independencia al 1200   Publicado por: ORIGINAR  NEGOCIOS INMOBILIARIOS. El precio es de USD 69500. Excelente monoambiente con patio, reciclado. Pisos de parquet, alfombra y porcelanato. Ambiente con Cocina integra;Excelente Monoambiente con Patio, Reciclado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
